,User,Date,Tweet Text,Compound,Positive,Neutral,Negative,Tweet Count
258,CNN,Wed Jun 27 06:24:48 +0000 2018,"Alexandria Ocasio-Cortez, a 28-year-old Latina running her first campaign, ousts 10-term incumbent Rep. Joe Crowley… https://t.co/ZIvOjBiqVl",0.0,0.0,1.0,0.0,259
259,CNN,Wed Jun 27 06:15:04 +0000 2018,Does Nancy Pelosi have the votes? https://t.co/ZZKkCujDNJ | Analysis by Chris Cillizza https://t.co/inaDQy3885,0.0,0.0,1.0,0.0,260
260,CNN,Wed Jun 27 06:00:12 +0000 2018,"On the Mexico border, Latino Republicans back President Trump's immigration plans https://t.co/ix0mLBED4R https://t.co/w2q0MaSeND",0.0,0.0,1.0,0.0,261
261,CNN,Wed Jun 27 05:45:00 +0000 2018,"Aston Martin brings back the Superleggera as a powerful new $300,000 supercar https://t.co/9nesdQE6WF https://t.co/keJBrqhdbX",0.4215,0.189,0.811,0.0,262
262,CNN,Wed Jun 27 05:30:06 +0000 2018,"Elaine Chao confronts protestors outside DC event: ""Why don't you leave my husband alone?"" https://t.co/uuQUss9ETs https://t.co/3JjkfVfReu",-0.1906,0.067,0.821,0.111,263
263,CNN,Wed Jun 27 05:15:00 +0000 2018,Trump vs. Harley-Davidson: The president is doing a 180 on the American motorcycle company and claiming it’s using… https://t.co/1FZ4XDGUOL,0.0,0.0,1.0,0.0,264
264,CNN,Wed Jun 27 05:00:09 +0000 2018,Former government contractor Reality Winner pleads guilty to leaking classified material https://t.co/jAxbv42ADv https://t.co/77kSqMdnww,0.25,0.216,0.625,0.159,265
265,CNN,Wed Jun 27 04:45:00 +0000 2018,"The new $300,000 Aston Martin Superleggera is the most powerful regular production car the company has ever offered… https://t.co/b7o2jDp8e7",0.4754,0.147,0.853,0.0,266
266,CNN,Wed Jun 27 04:30:08 +0000 2018,Border city mayor pushes back on President Trump's claims of immigration crisis https://t.co/U9M4ISnm0c https://t.co/PQ95lqNok2,-0.6249,0.0,0.76,0.24,267
267,CNN,Wed Jun 27 04:15:00 +0000 2018,"Last year, President Trump welcomed Harley-Davidson into the White House. Now, he says it’s the “beginning of the e… https://t.co/XcPYF9x0C3",0.34,0.112,0.888,0.0,268
268,CNN,Wed Jun 27 04:11:58 +0000 2018,The court order instructs officials to reunite all children under the age of 5 with their parents within 14 days an… https://t.co/pABEQSEeU5,0.0,0.0,1.0,0.0,269
269,CNN,Wed Jun 27 04:05:06 +0000 2018,JUST IN: A federal judge in California has ordered a halt to most family separations at the US border and the reuni… https://t.co/Lv1lJDDUAZ,0.0,0.0,1.0,0.0,270
270,CNN,Wed Jun 27 04:00:05 +0000 2018,"Report highlights gender discrimination, lack of female representation in Justice Department https://t.co/v0q73aU7Ny https://t.co/HVTOmwQFI5",0.2732,0.204,0.659,0.138,271
271,CNN,Wed Jun 27 03:45:00 +0000 2018,GM is bringing back the Chevy Blazer — an SUV classic — for the first time since 2005 https://t.co/8c76T8c0gI https://t.co/vpt0Pkjn5L,0.0,0.0,1.0,0.0,272
272,CNN,Wed Jun 27 03:30:11 +0000 2018,Does the Supreme Court have a double standard on religion? https://t.co/BWIuRNPLgH | Analysis by Daniel Burke https://t.co/V18GpCK0ff,0.5574,0.205,0.795,0.0,273
273,CNN,Wed Jun 27 03:15:00 +0000 2018,"Go inside the KitKat factory in Japan to see how the candy is made, including unconventional flavors like cheesecak… https://t.co/QqSvvKT5op",0.3612,0.116,0.884,0.0,274
274,CNN,Wed Jun 27 03:07:06 +0000 2018,House Intelligence Chairman Devin Nunes is demanding new information on Trump campaign and FBI informants… https://t.co/a1HGdFc06j,0.296,0.163,0.737,0.1,275
275,CNN,Wed Jun 27 03:00:11 +0000 2018,Where to see the Aurora Australis in New Zealand https://t.co/rQjJCecrFs https://t.co/XPYFkOxLDL,0.0,0.0,1.0,0.0,276
276,CNN,Wed Jun 27 02:45:00 +0000 2018,America’s largest nail plant says it lost 50% of its business after Trump’s steel tariffs. Mid-Continent Nail Corpo… https://t.co/8z2BDbV9y7,-0.3182,0.0,0.887,0.113,277
277,CNN,Wed Jun 27 02:30:04 +0000 2018,"A piece of chewing gum, a bottle of water and new DNA technology may have just solved a teacher's murder… https://t.co/nHAVSwugXo",0.2732,0.11,0.89,0.0,278
278,CNN,Wed Jun 27 02:25:05 +0000 2018,"""This is a huge upset,"" CNN's Harry Enten says. ""Nobody thought that Joe Crowley was going down."" CNN projects 28-y… https://t.co/SckYl6c5pi",0.3182,0.108,0.892,0.0,279
279,CNN,Wed Jun 27 02:15:00 +0000 2018,China has officially entered a bear market as President Trump plans to restrict Chinese investment in tech. Are inv… https://t.co/5gWYouahnE,-0.3818,0.0,0.874,0.126,280
280,CNN,Wed Jun 27 02:06:23 +0000 2018,"JUST IN: Democratic socialist Alexandria Ocasio-Cortez ousts Joe Crowley in New York stunner, CNN projects… https://t.co/2HN1V3rBji",0.0,0.0,1.0,0.0,281
281,CNN,Wed Jun 27 02:00:13 +0000 2018,Actor Terry Crews tells Senate more men need to talk about sexual assault https://t.co/gBFSjOgXZ6 https://t.co/4ZItgzB6VN,-0.5859,0.0,0.787,0.213,282
282,CNN,Wed Jun 27 01:45:07 +0000 2018,Justice Kennedy reminds President Trump he is not above the law https://t.co/3MI1qNnZyk (via @CNNOpinion) https://t.co/Qw9pKw5fCm,0.5267,0.195,0.805,0.0,283
283,CNN,Wed Jun 27 01:35:07 +0000 2018,"JUST IN: Trump-backed Gov. Henry McMaster wins in South Carolina runoff, CNN projects https://t.co/LWqm7bj7TC https://t.co/OieruRmDT4",0.5719,0.209,0.791,0.0,284
284,CNN,Wed Jun 27 01:30:12 +0000 2018,"After a teen was dragged out of a store and stabbed to death, New Yorkers call for justice https://t.co/Ra5EUj45TV https://t.co/WfNQDa09uN",-0.5574,0.134,0.551,0.315,285
285,CNN,Wed Jun 27 01:15:08 +0000 2018,"These numbers help explain President Trump's travel ban, and how it could play in November https://t.co/1Ndz9oidnS https://t.co/Z3z1qQdKQx",0.128,0.225,0.617,0.159,286
286,CNN,Wed Jun 27 01:00:04 +0000 2018,"The Supreme Court just enabled a network to deceive America's women, writes Ilyse Hogue for @CNNOpinion… https://t.co/cjb1ZT9uMd",0.2263,0.177,0.69,0.133,287
287,CNN,Wed Jun 27 00:45:04 +0000 2018,"It turns out Albert Einstein was pretty smart after all, writes Don Lincoln for @CNNOpinion https://t.co/FKE7WWs2RT https://t.co/Hs6mQs1GA2",0.7096,0.282,0.718,0.0,288
288,CNN,Wed Jun 27 00:36:39 +0000 2018,"RT @AC360: “Who lit the fires of hate and incivility?… it began with Donald Trump’s campaign.” 

Iconic news anchor @DanRather tells @ander…",-0.5719,0.0,0.85,0.15,289
289,CNN,Wed Jun 27 00:30:07 +0000 2018,"Georgia man gets life in prison for cold case stabbing, dragging death https://t.co/39YyaNmwQD https://t.co/W1GNMQtBOB",-0.802,0.0,0.625,0.375,290
290,CNN,Wed Jun 27 00:15:02 +0000 2018,"President Trump and his Russian counterpart Vladimir Putin may meet next month in Helsinki, the capital of Finland,… https://t.co/h6cC72vVyI",0.0,0.0,1.0,0.0,291
291,CNN,Wed Jun 27 00:00:23 +0000 2018,Aston Martin has unveiled the most powerful regular production car the company has ever offered… https://t.co/1dSgNbOo1Z,0.4754,0.171,0.829,0.0,292
292,CNN,Tue Jun 26 23:45:04 +0000 2018,The leader of NOAA says climate study remains the agency's priority following reports that it was considering a dra… https://t.co/yBuhmt3HDM,0.0,0.0,1.0,0.0,293
293,CNN,Tue Jun 26 23:30:38 +0000 2018,"RT @OutFrontCNN: When it comes to defending religious freedom, “I will fight [Trump] in every single way possible,” Democratic Sen. Cory Bo…",0.3818,0.157,0.746,0.097,294
294,CNN,Tue Jun 26 23:30:07 +0000 2018,White House press secretary Sarah Sanders is expected to receive Secret Service protection. The move comes after sh… https://t.co/ADrjgwrp2k,0.0,0.0,1.0,0.0,295
295,CNN,Tue Jun 26 23:15:53 +0000 2018,Uber wins the right to keep operating in London https://t.co/DfiaLiHddx https://t.co/29ZDsRkw0n,0.6115,0.285,0.715,0.0,296
296,CNN,Tue Jun 26 23:04:36 +0000 2018,"Democrats are wary of public shaming: ""I don't want red restaurants and blue restaurants""
https://t.co/qUe5XP5M1r https://t.co/OuDAAstdCG",-0.0572,0.0,0.925,0.075,297
297,CNN,Tue Jun 26 22:53:26 +0000 2018,"North Korea's on Trump's travel ban list, but that's not likely to disrupt diplomacy https://t.co/Nb8COVHdAw https://t.co/QeNX4pW1ky",-0.3182,0.0,0.867,0.133,298
298,CNN,Tue Jun 26 22:41:11 +0000 2018,Congressional Budget Office projects federal debt could rise to a historic 152% of GDP by 2048 -- the highest in US… https://t.co/MbvO5UpYtD,-0.3612,0.0,0.889,0.111,299
299,CNN,Tue Jun 26 22:29:04 +0000 2018,"""What happened to us should never happen again"": Japanese-American protesters weigh in on travel ruling… https://t.co/2mArXDNfQO",-0.2263,0.0,0.888,0.112,300
300,Fox News,Wed Jun 27 17:29:23 +0000 2018,THURSDAY: @BretBaier and @marthamaccallum moderate the Florida GOP gubernatorial debate at 6:30p ET on Fox News Cha… https://t.co/dVtQIGyy27,0.0,0.0,1.0,0.0,301
301,Fox News,Wed Jun 27 17:16:54 +0000 2018,"Halo Top is 'dramatically' under-filling pints, lawsuit alleges https://t.co/KKweNTKPFU",-0.0258,0.168,0.654,0.178,302
302,Fox News,Wed Jun 27 17:09:07 +0000 2018,University ends restrictive campus speech policy after student group's lawsuit (via @calebparke) https://t.co/4zxwcTSwFx,-0.2263,0.0,0.863,0.137,303
303,Fox News,Wed Jun 27 16:57:17 +0000 2018,OPINION: @LizPeek: Trump's success has Democrats freaking out – But that's still no excuse for bad behavior https://t.co/A4EzI9jySn,-0.5423,0.196,0.471,0.333,304
304,Fox News,Wed Jun 27 16:53:41 +0000 2018,Joe Jackson's life and career: 3 things to know about the famous patriarch https://t.co/LDYI7aaZfX,0.0,0.0,1.0,0.0,305
305,Fox News,Wed Jun 27 16:52:37 +0000 2018,"RT @FoxBusiness: .@POTUS: ""Thanks to our massive tax cuts, young men and women entering the workforce are keeping more and more of the mone…",0.1779,0.107,0.812,0.081,306
306,Fox News,Wed Jun 27 16:47:12 +0000 2018,"RT @FoxBusiness: .@POTUS: ""Unemployment for people under the age of 24 is the lowest in almost 50 years."" https://t.co/BkFj7J9Xmy",-0.6705,0.0,0.756,0.244,307
307,Fox News,Wed Jun 27 16:46:59 +0000 2018,"RT @FoxBusiness: .@POTUS: ""Our economy is booming. Confidence is soaring. There's never been a  better time to be young and to be American.…",0.2249,0.128,0.778,0.094,308
308,Fox News,Wed Jun 27 16:46:25 +0000 2018,Joe Jackson reportedly dead at 89: Celebs react to the loss of the famous patriarch https://t.co/xD7E4YtygS https://t.co/WDW1ZThHBY,-0.765,0.0,0.694,0.306,309
309,Fox News,Wed Jun 27 16:34:46 +0000 2018,"RT @FoxBusiness: .@POTUS: ""We must honor and respect our great American Flag."" https://t.co/HMkUF7dw7Y",0.886,0.51,0.49,0.0,310
310,Fox News,Wed Jun 27 16:34:35 +0000 2018,"RT @FoxBusiness: .@POTUS: ""You have to believe in protecting the entire Constitution, as written, including the right to free speech. And t…",0.5106,0.136,0.864,0.0,311
311,Fox News,Wed Jun 27 16:34:29 +0000 2018,"RT @FoxBusiness: .@POTUS: ""We believe in free speech on college campuses, not censorship. Institutions of higher learning should be forms f…",0.5106,0.142,0.858,0.0,312
312,Fox News,Wed Jun 27 16:34:23 +0000 2018,"RT @FoxBusiness: .@POTUS: ""From a military standpoint, space. You know all about 'space force.' Space is a very big factor in the Trump adm…",0.0,0.0,1.0,0.0,313
313,Fox News,Wed Jun 27 16:32:42 +0000 2018,"JUST IN: Man accused of driving into crowd at Charlottesville rally, killing 1 person, charged with federal hate cr… https://t.co/aS4zIhAcGy",-0.9022,0.0,0.554,0.446,314
314,Fox News,Wed Jun 27 16:19:54 +0000 2018,U.S. National Security Advisor John Bolton holds a news conference. https://t.co/kzBKUo0UVJ,0.34,0.211,0.789,0.0,315
315,Fox News,Wed Jun 27 16:18:47 +0000 2018,".@POTUS delivers remarks at the ""Face-to-Face With Our Future"" event. https://t.co/CmtgwMhNMK",0.0,0.0,1.0,0.0,316
316,Fox News,Wed Jun 27 16:14:52 +0000 2018,"RT @FoxBusiness: Larry Kudlow: ""President Trump is a trade reformer...Don't blame him for all the evils and the breakdown of the WTO and ot…",-0.3948,0.076,0.785,0.138,317
317,Fox News,Wed Jun 27 16:14:42 +0000 2018,"RT @FoxBusiness: Larry Kudlow: ""[President Trump] is a free trader and he would like to see a new world trading system. The current one is…",0.7003,0.216,0.784,0.0,318
318,Fox News,Wed Jun 27 16:14:28 +0000 2018,"RT @FoxBusiness: Larry Kudlow on his health: ""I feel great. Great to be back. To quote one of my heroes Mark Twain: 'Rumors of my demise we…",0.91,0.324,0.676,0.0,319
319,Fox News,Wed Jun 27 16:13:48 +0000 2018,US border agent chases people smuggler back into river near Texas in dramatic video https://t.co/8DXa3iltJT,-0.4767,0.0,0.819,0.181,320
320,Fox News,Wed Jun 27 16:01:40 +0000 2018,JUST IN: Defending FIFA World Cup champion Germany eliminated from tournament https://t.co/RJww3KTq4g,0.5994,0.262,0.738,0.0,321
321,Fox News,Wed Jun 27 15:58:05 +0000 2018,"Gorsuch, in union ruling, tips scales on another landmark case https://t.co/KzeM0c2x9E",0.0772,0.115,0.885,0.0,322
322,Fox News,Wed Jun 27 15:54:00 +0000 2018,"JUST IN: Joe Jackson, patriarch of the Jackson family music group, dead at 89 https://t.co/VCNaaXSr7k https://t.co/mZL23DeBAq",-0.6486,0.0,0.777,0.223,323
323,Fox News,Wed Jun 27 15:33:12 +0000 2018,"Firefighters in Charlotte, North Carolina, came to the aid of a family struggling to fill up a kid’s pool with pots… https://t.co/jUCC3s7E3n",-0.4215,0.0,0.872,0.128,324
324,Fox News,Wed Jun 27 15:26:17 +0000 2018,Dying man's final wish to find homes for beloved dogs https://t.co/QfBr9iNdyI,0.7184,0.4,0.6,0.0,325
325,Fox News,Wed Jun 27 15:20:10 +0000 2018,"""OBJECTified"" is back! Iconic rock stars, reality TV mavericks, and some of the biggest names in the world share th… https://t.co/oYaSAzodbs",0.3595,0.111,0.889,0.0,326
326,Fox News,Wed Jun 27 15:18:51 +0000 2018,Photo captures moment toddler's leg broke while on slide with mom https://t.co/BmNlQA8Jkr https://t.co/dTn5vhZoVL,-0.4215,0.0,0.811,0.189,327
327,Fox News,Wed Jun 27 15:13:44 +0000 2018,"RT @FoxBusiness: Mark Janus to @Varneyco: ""I think it gives the individual worker in a public sector entity the right to make their own dec…",0.0,0.0,1.0,0.0,328
328,Fox News,Wed Jun 27 15:13:40 +0000 2018,"RT @FoxBusiness: Mark Janus, plaintiff to @Varneyco: ""We've now got 5 million workers, government, private sector workers, that now can mak…",0.0,0.0,1.0,0.0,329
329,Fox News,Wed Jun 27 15:13:30 +0000 2018,"RT @FoxBusiness: Mark Janus, plaintiff: ""It's up to the worker to decide what they want for themselves not some larger entity."" https://t.c…",0.0772,0.058,0.942,0.0,330
330,Fox News,Wed Jun 27 15:10:00 +0000 2018,.@Marcshort45: “I think it’s a big win for American workers.” https://t.co/ZbhLLKzmrI,0.5859,0.297,0.703,0.0,331
331,Fox News,Wed Jun 27 15:03:13 +0000 2018,".@Judgenap: SCOTUS Deals 'Catastrophic' Blow to Labor Unions, Democratic Party https://t.co/uKJrFo8Pq9",0.4019,0.213,0.787,0.0,332
332,Fox News,Wed Jun 27 15:00:42 +0000 2018,"RT @FoxBusiness: Mark Janus, plaintiff: ""It's just that the worker now has the ability to make his now decision or her decision and that's…",0.3182,0.091,0.909,0.0,333
333,Fox News,Wed Jun 27 15:00:37 +0000 2018,"RT @FoxBusiness: Mark Janus, plaintiff: ""We now have 5 million public sector non-union members that can make their own choices to whether t…",0.0,0.0,1.0,0.0,334
334,Fox News,Wed Jun 27 14:47:00 +0000 2018,OPINION: Supreme Court’s Janus decision is a win for government workers (and all Americans) https://t.co/kvT1YY5SkG,0.8126,0.381,0.619,0.0,335
335,Fox News,Wed Jun 27 14:44:15 +0000 2018,"Moments ago, President @realDonaldTrump tweeted about the Supreme Court dealing a blow to unions by ruling against… https://t.co/nX1AayUTx7",0.5574,0.184,0.816,0.0,336
336,Fox News,Wed Jun 27 14:41:45 +0000 2018,.@Judgenap on Supreme Court issuing decision on mandatory dues for public unions https://t.co/cfjogX58eO https://t.co/0JZxlk62Wr,0.5994,0.29,0.71,0.0,337
337,Fox News,Wed Jun 27 14:35:57 +0000 2018,"OPINION: Teacher: In Janus ruling, Supreme Court restores free speech rights to public workers like me https://t.co/Iw4TlSmeDi",0.891,0.472,0.528,0.0,338
338,Fox News,Wed Jun 27 14:25:48 +0000 2018,"Andrew McCarthy: ""It potentially dries up a very rich well of support mainly for Democrats.""… https://t.co/V3Ob3SQrU5",0.839,0.428,0.572,0.0,339
339,Fox News,Wed Jun 27 14:12:08 +0000 2018,"U.S. Supreme Court deals blow to labor unions, ruling 5-4 that public sector unions may not collect mandatory fees… https://t.co/YoblwcuKku",0.5232,0.158,0.789,0.054,340
340,Fox News,Wed Jun 27 14:10:21 +0000 2018,"BREAKING NEWS: U.S. Supreme Court deals blow to labor unions, ruling 5-4 that public sector unions may not collect… https://t.co/431Ffmlo3E",0.5574,0.159,0.841,0.0,341
341,Fox News,Wed Jun 27 14:02:12 +0000 2018,Supreme Court to give decision on mandatory fees to unions case @AmericaNewsroom @ShannonBream https://t.co/Rt7TXzKEwQ,0.5994,0.29,0.71,0.0,342
342,Fox News,Wed Jun 27 13:54:14 +0000 2018,.@RepGoodlatte: “Peter Strzok is at the center of a great deal of controversy with regard to the Federal Buraeu of… https://t.co/aeDa7wH07o,0.6249,0.177,0.823,0.0,343
343,Fox News,Wed Jun 27 13:52:14 +0000 2018,Active volcanic heat found under Pine Island Glacier https://t.co/87pFyHdB95,0.4019,0.252,0.748,0.0,344
344,Fox News,Wed Jun 27 13:49:26 +0000 2018,Strzok arrives for closed-door interview https://t.co/DnJr16oPNG @AmericaNewsroom https://t.co/Cnec6YdavH,0.0,0.0,1.0,0.0,345
345,Fox News,Wed Jun 27 13:40:57 +0000 2018,Federal judge orders end of family separations at U.S. border https://t.co/Sx5SrCnkCh @AmericaNewsroom https://t.co/zqHVRVLe7Z,0.0,0.0,1.0,0.0,346
346,Fox News,Wed Jun 27 13:33:44 +0000 2018,Bolton in Moscow to work out details of possible Trump-Putin summit @AmericaNewsroom https://t.co/qbRVqVQLoF,0.0,0.0,1.0,0.0,347
347,Fox News,Wed Jun 27 13:31:47 +0000 2018,Awaiting Supreme Court ruling on unions @AmericaNewsroom https://t.co/tJu4BOYA2U,0.5574,0.34,0.66,0.0,348
348,Fox News,Wed Jun 27 13:29:27 +0000 2018,Who is Alexandria Ocasio-Cortez? 5 things to know about the New York congressional candidate https://t.co/bgoXxqEFxh,0.0,0.0,1.0,0.0,349
349,Fox News,Wed Jun 27 13:24:35 +0000 2018,.@marcorubio: “We have to have security. We’re a sovereign nation.” @foxandfriends https://t.co/uAfB5vc30e,0.34,0.194,0.806,0.0,350
350,Fox News,Wed Jun 27 13:19:34 +0000 2018,Couple gets 'parking ticket' at their own wedding https://t.co/4LyRONckWc,0.0,0.0,1.0,0.0,351
351,Fox News,Wed Jun 27 12:40:32 +0000 2018,.@KellyannePolls: “Last night the big winner of all of the contests was President Donald J. Trump.” https://t.co/qPMbw4OU9L,0.5859,0.192,0.808,0.0,352
352,Fox News,Wed Jun 27 12:32:17 +0000 2018,Trump sarcastically congratulates Maxine Waters for becoming 'unhinged FACE' of Dem Party https://t.co/hxLxLe7tWl,0.1531,0.171,0.696,0.133,353
353,Fox News,Wed Jun 27 12:20:14 +0000 2018,Senator Hatch Remembers Charles Krauthammer @foxandfriends https://t.co/QWtHBMpFin,0.0,0.0,1.0,0.0,354
354,Fox News,Wed Jun 27 12:15:00 +0000 2018,".@SteveScalise on @foxandfriends: “You have a president who wants to actually secure America’s border."" https://t.co/a4RVbUDEIk",0.34,0.156,0.844,0.0,355
355,Fox News,Wed Jun 27 12:10:00 +0000 2018,.@SteveScalise on @foxandfriends: “This bill is even stronger than the last bill at building the wall.” https://t.co/JrJWbU3NN9,0.3818,0.14,0.86,0.0,356
356,Fox News,Wed Jun 27 12:02:28 +0000 2018,JUST IN: Pennsylvania police officer charged in shooting death of Antwon Rose https://t.co/UeuJ7mBcjs,-0.6908,0.0,0.659,0.341,357
357,Fox News,Wed Jun 27 12:01:40 +0000 2018,Photo of the Day: The sun sets after a heavy thunderstorm hit Kazan during the 2018 World Cup in Russia. https://t.co/uRkKPLiaYW,0.0,0.0,1.0,0.0,358
358,Fox News,Wed Jun 27 11:56:44 +0000 2018,Congress to vote on immigration today @foxandfriends https://t.co/UchRcZ1zLl,0.0,0.0,1.0,0.0,359
359,Fox News,Wed Jun 27 11:54:02 +0000 2018,.@michellemalkin: “Where are the Democrat leaders to condemn the disruption of the ordinary business of processing… https://t.co/jK1AxlqcEb,-0.6249,0.0,0.746,0.254,360
360,Fox News,Wed Jun 27 11:37:43 +0000 2018,.@NickFoles on his faith https://t.co/VIHHoyZe77,0.4215,0.412,0.588,0.0,361
361,Fox News,Wed Jun 27 11:12:51 +0000 2018,OPINION: Do we have to erase the name of Laura Ingalls Wilder to ‘fix’ history? And who will be next? https://t.co/q6iaIQeuEB,0.0,0.0,1.0,0.0,362
362,Fox News,Wed Jun 27 10:54:03 +0000 2018,"Veteran's small business is gifted $15,000 worth of lawn equipment after his gear is stolen https://t.co/xwWUPZa6ht",-0.3182,0.099,0.733,0.168,363
363,Fox News,Wed Jun 27 10:38:43 +0000 2018,Deputy exposed to fentanyl via flyer placed on vehicle https://t.co/hC6meqRp8Z,-0.0772,0.0,0.874,0.126,364
364,Fox News,Wed Jun 27 10:37:15 +0000 2018,.@RochelleRitchie: “I think one of the problems in this country right now is that freedom of speech is only free wh… https://t.co/w9ct7gAHsg,0.7003,0.257,0.651,0.092,365
365,Fox News,Wed Jun 27 10:27:24 +0000 2018,Oklahoma voters approve medical marijuana despite opposition https://t.co/NrDDHZL2AU https://t.co/ZHo7S0UF36,0.0,0.0,1.0,0.0,366
366,Fox News,Wed Jun 27 10:24:48 +0000 2018,Peter Strzok heading to Hill for closed-door interview with House lawmakers https://t.co/y0XLCSy2Ii,0.0,0.0,1.0,0.0,367
367,Fox News,Wed Jun 27 10:00:18 +0000 2018,".@Judgenap: ""The reason it’s upheld is not because the court finds that it’s wise or prudent, or the right policy o… https://t.co/X5xTJudbnf",0.4767,0.129,0.871,0.0,368
368,Fox News,Wed Jun 27 09:55:32 +0000 2018,Secret Service to Start Protecting Sarah Sanders https://t.co/gB6uhPLaY7,0.0,0.0,1.0,0.0,369
369,Fox News,Wed Jun 27 09:40:56 +0000 2018,Maxine Waters' GOP rival seeks traction over her inflammatory comments https://t.co/3GKgxo4SQK,0.0,0.0,1.0,0.0,370
370,Fox News,Wed Jun 27 09:31:51 +0000 2018,Red Hen owner resigns from Virginia business group after booting Sarah Sanders from restaurant https://t.co/OwMNIkmcqB,-0.3182,0.0,0.859,0.141,371
371,Fox News,Wed Jun 27 09:29:33 +0000 2018,"Alexandria Ocasio-Cortez win stuns Democrats, puts new attention on Pelosi https://t.co/Ih7eCRrfOn",0.5994,0.353,0.647,0.0,372
372,Fox News,Wed Jun 27 09:25:37 +0000 2018,.@TomFitton: “We took her statement and sent it along to the House Ethics Committee.” https://t.co/eCj9tdsgqh,0.0,0.0,1.0,0.0,373
373,Fox News,Wed Jun 27 09:15:00 +0000 2018,Jerry Seinfeld wants ABC to replace Roseanne in 'The Conners': 'I hate to see a comic lose a job' https://t.co/KBu99maYUk,-0.7506,0.0,0.714,0.286,374
374,Fox News,Wed Jun 27 09:12:47 +0000 2018,".@IvankaTrump donates $50,000 to Texas megachurch to help migrant children: pastor https://t.co/tyyRCbApSn",0.4019,0.197,0.803,0.0,375
375,Fox News,Wed Jun 27 09:10:48 +0000 2018,Confirmation hearing for VA nominee Wilkie today https://t.co/EREOdhzrYB,0.0,0.0,1.0,0.0,376
376,Fox News,Wed Jun 27 09:08:00 +0000 2018,"Meghan Markle's dad slams Queen Elizabeth, Trump, says he's been shunned since tell-all interview https://t.co/BIs1M0r1b0",0.0,0.0,1.0,0.0,377
377,Fox News,Wed Jun 27 09:00:01 +0000 2018,".@mercedesschlapp: ""One of [President @realDonaldTrump's] greatest legacies will be this appointment of Supreme Cou… https://t.co/JgqYZS2jUz",0.8316,0.375,0.625,0.0,378
378,Fox News,Wed Jun 27 08:53:00 +0000 2018,"Two Detroit @Tigers stars and Cuba natives, Leonys Martin and Jose Iglesias, were among a group of people who were… https://t.co/Qj9zYnWedz",0.0,0.0,1.0,0.0,379
379,Fox News,Wed Jun 27 08:45:00 +0000 2018,"@TheJuanWilliams: ""I do think that we are out of control in terms of the mockery, the bullying, the kind of attitud… https://t.co/EoyUwRjeoR",-0.7351,0.0,0.763,0.237,380
380,Fox News,Wed Jun 27 08:38:00 +0000 2018,"JetBlue plane loses communication on JFK Airport tarmac, triggering security scare https://t.co/gbloPCrp1k",-0.4767,0.142,0.533,0.325,381
381,Fox News,Wed Jun 27 08:30:00 +0000 2018,Good Samaritans rescue 6 people from boat burning in Fort Lauderdale https://t.co/ZuSPUTGawe https://t.co/nZSUv4mUJZ,0.7351,0.383,0.617,0.0,382
